US/Pacific Time Stamp,Hahn Building Demand
2018-01-07 22:14:59-08:00,20.8
2018-01-07 22:29:59-08:00,20.0
2018-01-07 22:44:59-08:00,20.0
2018-01-07 22:59:59-08:00,20.0
2018-01-07 23:14:59-08:00,20.0
2018-01-07 23:29:59-08:00,20.6
2018-01-07 23:44:59-08:00,20.0
2018-01-07 23:59:59-08:00,20.0
2018-01-08 00:14:59-08:00,20.0
2018-01-08 00:29:59-08:00,20.0
2018-01-08 00:44:59-08:00,20.13
2018-01-08 00:59:59-08:00,20.6
2018-01-08 01:14:59-08:00,20.0
2018-01-08 01:29:59-08:00,20.0
2018-01-08 01:44:59-08:00,20.07
2018-01-08 01:59:59-08:00,20.2
2018-01-08 02:14:59-08:00,20.0
2018-01-08 02:29:59-08:00,20.0
2018-01-08 02:44:59-08:00,20.0
2018-01-08 02:59:59-08:00,20.0
2018-01-08 03:14:59-08:00,20.0
2018-01-08 03:29:59-08:00,20.0
2018-01-08 03:44:59-08:00,20.0
2018-01-08 03:59:59-08:00,20.0
2018-01-08 04:14:59-08:00,20.0
2018-01-08 04:29:59-08:00,20.0
2018-01-08 04:44:59-08:00,20.0
2018-01-08 04:59:59-08:00,20.0
2018-01-08 05:14:59-08:00,20.0
2018-01-08 05:29:59-08:00,20.0
2018-01-08 05:44:59-08:00,20.73
2018-01-08 05:59:59-08:00,20.33
2018-01-08 06:14:59-08:00,28.87
2018-01-08 06:29:59-08:00,45.6
2018-01-08 06:44:59-08:00,54.6
2018-01-08 06:59:59-08:00,55.0
2018-01-08 07:14:59-08:00,55.0
2018-01-08 07:29:59-08:00,55.0
2018-01-08 07:44:59-08:00,55.33
2018-01-08 07:59:59-08:00,56.67
2018-01-08 08:14:59-08:00,55.47
2018-01-08 08:29:59-08:00,56.07
2018-01-08 08:44:59-08:00,56.0
2018-01-08 08:59:59-08:00,56.0
2018-01-08 09:14:59-08:00,55.53
2018-01-08 09:29:59-08:00,55.73
2018-01-08 09:44:59-08:00,56.53
2018-01-08 09:59:59-08:00,57.47
2018-01-08 10:14:59-08:00,56.33
2018-01-08 10:29:59-08:00,55.8
2018-01-08 10:44:59-08:00,55.8
2018-01-08 10:59:59-08:00,56.13
2018-01-08 11:14:59-08:00,63.27
2018-01-08 11:29:59-08:00,83.87
2018-01-08 11:44:59-08:00,92.0
2018-01-08 11:59:59-08:00,85.27
2018-01-08 12:14:59-08:00,70.07
2018-01-08 12:29:59-08:00,78.07
2018-01-08 12:44:59-08:00,76.8
2018-01-08 12:59:59-08:00,58.4
2018-01-08 13:14:59-08:00,56.07
2018-01-08 13:29:59-08:00,56.2
2018-01-08 13:44:59-08:00,56.0
2018-01-08 13:59:59-08:00,55.87
2018-01-08 14:14:59-08:00,56.0
2018-01-08 14:29:59-08:00,56.6
2018-01-08 14:44:59-08:00,56.47
2018-01-08 14:59:59-08:00,56.53
2018-01-08 15:14:59-08:00,56.0
2018-01-08 15:29:59-08:00,56.0
2018-01-08 15:44:59-08:00,56.53
2018-01-08 15:59:59-08:00,57.8
2018-01-08 16:14:59-08:00,58.67
2018-01-08 16:29:59-08:00,59.53
2018-01-08 16:44:59-08:00,59.47
2018-01-08 16:59:59-08:00,60.4
2018-01-08 17:14:59-08:00,60.8
2018-01-08 17:29:59-08:00,59.67
2018-01-08 17:44:59-08:00,59.67
2018-01-08 17:59:59-08:00,60.27
2018-01-08 18:14:59-08:00,41.4
2018-01-08 18:29:59-08:00,20.4
2018-01-08 18:44:59-08:00,22.8
2018-01-08 18:59:59-08:00,24.6
2018-01-08 19:14:59-08:00,25.0
2018-01-08 19:29:59-08:00,25.0
2018-01-08 19:44:59-08:00,25.0
2018-01-08 19:59:59-08:00,25.6
2018-01-08 20:14:59-08:00,25.13
2018-01-08 20:29:59-08:00,23.27
2018-01-08 20:44:59-08:00,20.07
2018-01-08 20:59:59-08:00,20.6
2018-01-08 21:14:59-08:00,23.87
2018-01-08 21:29:59-08:00,23.13
2018-01-08 21:44:59-08:00,20.0
2018-01-08 21:59:59-08:00,20.0
2018-01-08 22:14:59-08:00,20.0
2018-01-08 22:29:59-08:00,20.6
2018-01-08 22:44:59-08:00,21.27
2018-01-08 22:59:59-08:00,20.27
2018-01-08 23:14:59-08:00,21.33
2018-01-08 23:29:59-08:00,21.6
2018-01-08 23:44:59-08:00,24.73
2018-01-08 23:59:59-08:00,24.4
2018-01-09 00:14:59-08:00,22.0
2018-01-09 00:29:59-08:00,20.0
2018-01-09 00:44:59-08:00,20.0
2018-01-09 00:59:59-08:00,20.0
2018-01-09 01:14:59-08:00,20.0
2018-01-09 01:29:59-08:00,20.0
2018-01-09 01:44:59-08:00,20.0
2018-01-09 01:59:59-08:00,20.0
2018-01-09 02:14:59-08:00,20.0
2018-01-09 02:29:59-08:00,20.0
2018-01-09 02:44:59-08:00,20.0
2018-01-09 02:59:59-08:00,20.0
2018-01-09 03:14:59-08:00,20.0
2018-01-09 03:29:59-08:00,20.0
2018-01-09 03:44:59-08:00,20.0
2018-01-09 03:59:59-08:00,20.0
2018-01-09 04:14:59-08:00,28.2
2018-01-09 04:29:59-08:00,43.6
2018-01-09 04:44:59-08:00,41.8
2018-01-09 04:59:59-08:00,41.8
2018-01-09 05:14:59-08:00,41.8
2018-01-09 05:29:59-08:00,42.0
2018-01-09 05:44:59-08:00,42.4
2018-01-09 05:59:59-08:00,44.13
2018-01-09 06:14:59-08:00,45.67
2018-01-09 06:29:59-08:00,48.53
2018-01-09 06:44:59-08:00,46.2
2018-01-09 06:59:59-08:00,46.0
2018-01-09 07:14:59-08:00,46.0
2018-01-09 07:29:59-08:00,46.13
2018-01-09 07:44:59-08:00,49.07
2018-01-09 07:59:59-08:00,49.13
2018-01-09 08:14:59-08:00,48.0
2018-01-09 08:29:59-08:00,52.4
2018-01-09 08:44:59-08:00,54.0
2018-01-09 08:59:59-08:00,54.0
2018-01-09 09:14:59-08:00,54.73
2018-01-09 09:29:59-08:00,55.0
2018-01-09 09:44:59-08:00,54.6
2018-01-09 09:59:59-08:00,47.13
2018-01-09 10:14:59-08:00,44.0
2018-01-09 10:29:59-08:00,46.73
2018-01-09 10:44:59-08:00,47.0
2018-01-09 10:59:59-08:00,47.13
2018-01-09 11:14:59-08:00,47.73
2018-01-09 11:29:59-08:00,46.93
2018-01-09 11:44:59-08:00,46.73
2018-01-09 11:59:59-08:00,47.0
2018-01-09 12:14:59-08:00,47.0
2018-01-09 12:29:59-08:00,47.0
2018-01-09 12:44:59-08:00,47.4
2018-01-09 12:59:59-08:00,47.07
2018-01-09 13:14:59-08:00,47.0
2018-01-09 13:29:59-08:00,47.0
2018-01-09 13:44:59-08:00,47.0
2018-01-09 13:59:59-08:00,47.0
2018-01-09 14:14:59-08:00,47.0
2018-01-09 14:29:59-08:00,47.53
2018-01-09 14:44:59-08:00,47.47
2018-01-09 14:59:59-08:00,47.73
2018-01-09 15:14:59-08:00,47.0
2018-01-09 15:29:59-08:00,47.0
2018-01-09 15:44:59-08:00,47.47
2018-01-09 15:59:59-08:00,48.07
2018-01-09 16:14:59-08:00,48.33
2018-01-09 16:29:59-08:00,47.73
2018-01-09 16:44:59-08:00,51.47
2018-01-09 16:59:59-08:00,51.2
2018-01-09 17:14:59-08:00,50.27
2018-01-09 17:29:59-08:00,47.33
2018-01-09 17:44:59-08:00,47.0
2018-01-09 17:59:59-08:00,47.0
2018-01-09 18:14:59-08:00,33.93
2018-01-09 18:29:59-08:00,21.33
2018-01-09 18:44:59-08:00,20.73
2018-01-09 18:59:59-08:00,20.27
2018-01-09 19:14:59-08:00,23.27
2018-01-09 19:29:59-08:00,24.53
2018-01-09 19:44:59-08:00,25.0
2018-01-09 19:59:59-08:00,23.8
2018-01-09 20:14:59-08:00,20.67
2018-01-09 20:29:59-08:00,19.8
2018-01-09 20:44:59-08:00,20.0
2018-01-09 20:59:59-08:00,20.0
2018-01-09 21:14:59-08:00,20.67
2018-01-09 21:29:59-08:00,21.93
2018-01-09 21:44:59-08:00,21.27
2018-01-09 21:59:59-08:00,20.67
2018-01-09 22:14:59-08:00,21.6
2018-01-09 22:29:59-08:00,20.73
2018-01-09 22:44:59-08:00,20.0
2018-01-09 22:59:59-08:00,20.27
2018-01-09 23:14:59-08:00,21.47
2018-01-09 23:29:59-08:00,20.0
2018-01-09 23:44:59-08:00,20.0
2018-01-09 23:59:59-08:00,20.6
2018-01-10 00:14:59-08:00,22.2
2018-01-10 00:29:59-08:00,20.0
2018-01-10 00:44:59-08:00,20.0
2018-01-10 00:59:59-08:00,20.0
2018-01-10 01:14:59-08:00,20.0
2018-01-10 01:29:59-08:00,20.0
2018-01-10 01:44:59-08:00,20.0
2018-01-10 01:59:59-08:00,20.0
2018-01-10 02:14:59-08:00,20.0
2018-01-10 02:29:59-08:00,20.0
2018-01-10 02:44:59-08:00,20.0
2018-01-10 02:59:59-08:00,20.0
2018-01-10 03:14:59-08:00,20.0
2018-01-10 03:29:59-08:00,20.0
2018-01-10 03:44:59-08:00,20.0
2018-01-10 03:59:59-08:00,20.0
2018-01-10 04:14:59-08:00,28.0
2018-01-10 04:29:59-08:00,41.47
2018-01-10 04:44:59-08:00,40.0
2018-01-10 04:59:59-08:00,40.0
2018-01-10 05:14:59-08:00,40.0
2018-01-10 05:29:59-08:00,40.0
2018-01-10 05:44:59-08:00,40.0
2018-01-10 05:59:59-08:00,40.0
2018-01-10 06:14:59-08:00,43.27
2018-01-10 06:29:59-08:00,47.0
2018-01-10 06:44:59-08:00,47.0
2018-01-10 06:59:59-08:00,47.0
2018-01-10 07:14:59-08:00,47.33
2018-01-10 07:29:59-08:00,46.13
2018-01-10 07:44:59-08:00,45.07
2018-01-10 07:59:59-08:00,48.0
2018-01-10 08:14:59-08:00,49.0
2018-01-10 08:29:59-08:00,49.0
2018-01-10 08:44:59-08:00,48.07
2018-01-10 08:59:59-08:00,48.0
2018-01-10 09:14:59-08:00,48.07
2018-01-10 09:29:59-08:00,48.2
2018-01-10 09:44:59-08:00,48.0
2018-01-10 09:59:59-08:00,49.2
2018-01-10 10:14:59-08:00,49.0
2018-01-10 10:29:59-08:00,47.33
2018-01-10 10:44:59-08:00,47.0
2018-01-10 10:59:59-08:00,47.0
2018-01-10 11:14:59-08:00,47.0
2018-01-10 11:29:59-08:00,46.33
2018-01-10 11:44:59-08:00,46.0
2018-01-10 11:59:59-08:00,46.07
2018-01-10 12:14:59-08:00,46.0
2018-01-10 12:29:59-08:00,46.67
2018-01-10 12:44:59-08:00,47.33
2018-01-10 12:59:59-08:00,48.47
2018-01-10 13:14:59-08:00,47.0
2018-01-10 13:29:59-08:00,47.0
2018-01-10 13:44:59-08:00,47.0
2018-01-10 13:59:59-08:00,47.0
2018-01-10 14:14:59-08:00,47.0
2018-01-10 14:29:59-08:00,47.4
2018-01-10 14:44:59-08:00,47.07
2018-01-10 14:59:59-08:00,47.0
2018-01-10 15:14:59-08:00,47.2
2018-01-10 15:29:59-08:00,48.33
2018-01-10 15:44:59-08:00,47.4
2018-01-10 15:59:59-08:00,48.13
2018-01-10 16:14:59-08:00,48.73
2018-01-10 16:29:59-08:00,47.67
2018-01-10 16:44:59-08:00,47.33
2018-01-10 16:59:59-08:00,48.33
2018-01-10 17:14:59-08:00,50.47
2018-01-10 17:29:59-08:00,49.93
2018-01-10 17:44:59-08:00,48.67
2018-01-10 17:59:59-08:00,47.13
2018-01-10 18:14:59-08:00,34.33
2018-01-10 18:29:59-08:00,20.0
2018-01-10 18:44:59-08:00,20.13
2018-01-10 18:59:59-08:00,20.0
2018-01-10 19:14:59-08:00,20.47
2018-01-10 19:29:59-08:00,20.0
2018-01-10 19:44:59-08:00,22.07
2018-01-10 19:59:59-08:00,24.0
2018-01-10 20:14:59-08:00,22.13
2018-01-10 20:29:59-08:00,19.2
2018-01-10 20:44:59-08:00,19.0
2018-01-10 20:59:59-08:00,19.87
2018-01-10 21:14:59-08:00,22.8
2018-01-10 21:29:59-08:00,23.0
2018-01-10 21:44:59-08:00,23.4
2018-01-10 21:59:59-08:00,23.67
2018-01-10 22:14:59-08:00,20.73
2018-01-10 22:29:59-08:00,21.0
2018-01-10 22:44:59-08:00,20.8
2018-01-10 22:59:59-08:00,20.2
2018-01-10 23:14:59-08:00,20.4
2018-01-10 23:29:59-08:00,19.0
2018-01-10 23:44:59-08:00,20.8
2018-01-10 23:59:59-08:00,20.53
2018-01-11 00:14:59-08:00,19.07
2018-01-11 00:29:59-08:00,20.0
2018-01-11 00:44:59-08:00,20.0
2018-01-11 00:59:59-08:00,20.0
2018-01-11 01:14:59-08:00,19.27
2018-01-11 01:29:59-08:00,20.0
2018-01-11 01:44:59-08:00,20.0
2018-01-11 01:59:59-08:00,20.0
2018-01-11 02:14:59-08:00,20.0
2018-01-11 02:29:59-08:00,20.0
2018-01-11 02:44:59-08:00,20.0
2018-01-11 02:59:59-08:00,20.0
2018-01-11 03:14:59-08:00,20.0
2018-01-11 03:29:59-08:00,20.0
2018-01-11 03:44:59-08:00,20.07
2018-01-11 03:59:59-08:00,20.87
2018-01-11 04:14:59-08:00,27.87
2018-01-11 04:29:59-08:00,41.4
2018-01-11 04:44:59-08:00,40.07
2018-01-11 04:59:59-08:00,40.0
2018-01-11 05:14:59-08:00,40.0
2018-01-11 05:29:59-08:00,40.0
2018-01-11 05:44:59-08:00,40.0
2018-01-11 05:59:59-08:00,40.0
2018-01-11 06:14:59-08:00,43.27
2018-01-11 06:29:59-08:00,47.4
2018-01-11 06:44:59-08:00,47.0
2018-01-11 06:59:59-08:00,47.0
2018-01-11 07:14:59-08:00,45.47
2018-01-11 07:29:59-08:00,44.0
2018-01-11 07:44:59-08:00,44.0
2018-01-11 07:59:59-08:00,45.27
2018-01-11 08:14:59-08:00,49.53
2018-01-11 08:29:59-08:00,49.13
2018-01-11 08:44:59-08:00,49.0
2018-01-11 08:59:59-08:00,49.0
2018-01-11 09:14:59-08:00,49.4
2018-01-11 09:29:59-08:00,49.53
2018-01-11 09:44:59-08:00,48.13
2018-01-11 09:59:59-08:00,48.0
2018-01-11 10:14:59-08:00,48.0
2018-01-11 10:29:59-08:00,48.0
2018-01-11 10:44:59-08:00,48.0
2018-01-11 10:59:59-08:00,48.13
2018-01-11 11:14:59-08:00,50.47
2018-01-11 11:29:59-08:00,50.6
2018-01-11 11:44:59-08:00,49.13
2018-01-11 11:59:59-08:00,49.0
2018-01-11 12:14:59-08:00,49.0
2018-01-11 12:29:59-08:00,49.0
2018-01-11 12:44:59-08:00,49.0
2018-01-11 12:59:59-08:00,49.07
2018-01-11 13:14:59-08:00,50.0
2018-01-11 13:29:59-08:00,58.27
2018-01-11 13:44:59-08:00,78.07
2018-01-11 13:59:59-08:00,86.4
2018-01-11 14:14:59-08:00,86.8
2018-01-11 14:29:59-08:00,86.4
2018-01-11 14:44:59-08:00,86.0
2018-01-11 14:59:59-08:00,86.07
2018-01-11 15:14:59-08:00,88.6
2018-01-11 15:29:59-08:00,88.33
2018-01-11 15:44:59-08:00,87.47
2018-01-11 15:59:59-08:00,90.0
2018-01-11 16:14:59-08:00,90.67
2018-01-11 16:29:59-08:00,90.33
2018-01-11 16:44:59-08:00,90.2
2018-01-11 16:59:59-08:00,89.47
2018-01-11 17:14:59-08:00,88.4
2018-01-11 17:29:59-08:00,87.13
2018-01-11 17:44:59-08:00,86.13
2018-01-11 17:59:59-08:00,84.53
2018-01-11 18:14:59-08:00,66.53
2018-01-11 18:29:59-08:00,36.13
2018-01-11 18:44:59-08:00,33.2
2018-01-11 18:59:59-08:00,25.6
2018-01-11 19:14:59-08:00,20.33
2018-01-11 19:29:59-08:00,20.0
2018-01-11 19:44:59-08:00,22.4
2018-01-11 19:59:59-08:00,24.0
2018-01-11 20:14:59-08:00,22.87
2018-01-11 20:29:59-08:00,19.47
2018-01-11 20:44:59-08:00,19.2
2018-01-11 20:59:59-08:00,19.4
2018-01-11 21:14:59-08:00,21.93
2018-01-11 21:29:59-08:00,24.47
2018-01-11 21:44:59-08:00,21.67
2018-01-11 21:59:59-08:00,20.8
2018-01-11 22:14:59-08:00,20.07
2018-01-11 22:29:59-08:00,20.67
2018-01-11 22:44:59-08:00,19.2
2018-01-11 22:59:59-08:00,19.93
2018-01-11 23:14:59-08:00,19.73
2018-01-11 23:29:59-08:00,21.27
2018-01-11 23:44:59-08:00,20.47
2018-01-11 23:59:59-08:00,20.53
2018-01-12 00:14:59-08:00,20.0
2018-01-12 00:29:59-08:00,19.0
2018-01-12 00:44:59-08:00,19.0
2018-01-12 00:59:59-08:00,19.73
2018-01-12 01:14:59-08:00,19.0
2018-01-12 01:29:59-08:00,19.67
2018-01-12 01:44:59-08:00,19.53
2018-01-12 01:59:59-08:00,20.0
2018-01-12 02:14:59-08:00,19.93
2018-01-12 02:29:59-08:00,19.87
2018-01-12 02:44:59-08:00,20.0
2018-01-12 02:59:59-08:00,20.0
2018-01-12 03:14:59-08:00,19.53
2018-01-12 03:29:59-08:00,19.33
2018-01-12 03:44:59-08:00,19.07
2018-01-12 03:59:59-08:00,19.87
2018-01-12 04:14:59-08:00,29.47
2018-01-12 04:29:59-08:00,46.87
2018-01-12 04:44:59-08:00,47.0
2018-01-12 04:59:59-08:00,47.0
2018-01-12 05:14:59-08:00,47.0
2018-01-12 05:29:59-08:00,47.0
2018-01-12 05:44:59-08:00,47.0
2018-01-12 05:59:59-08:00,47.0
2018-01-12 06:14:59-08:00,50.73
2018-01-12 06:29:59-08:00,54.73
2018-01-12 06:44:59-08:00,53.33
2018-01-12 06:59:59-08:00,53.0
2018-01-12 07:14:59-08:00,51.27
2018-01-12 07:29:59-08:00,50.2
2018-01-12 07:44:59-08:00,53.67
2018-01-12 07:59:59-08:00,54.0
2018-01-12 08:14:59-08:00,54.0
2018-01-12 08:29:59-08:00,54.0
2018-01-12 08:44:59-08:00,54.73
2018-01-12 08:59:59-08:00,51.4
2018-01-12 09:14:59-08:00,48.2
2018-01-12 09:29:59-08:00,48.0
2018-01-12 09:44:59-08:00,48.47
2018-01-12 09:59:59-08:00,54.13
2018-01-12 10:14:59-08:00,51.33
2018-01-12 10:29:59-08:00,49.53
2018-01-12 10:44:59-08:00,50.47
2018-01-12 10:59:59-08:00,51.0
2018-01-12 11:14:59-08:00,57.67
2018-01-12 11:29:59-08:00,77.07
2018-01-12 11:44:59-08:00,87.2
2018-01-12 11:59:59-08:00,86.0
2018-01-12 12:14:59-08:00,86.0
2018-01-12 12:29:59-08:00,86.47
2018-01-12 12:44:59-08:00,86.53
2018-01-12 12:59:59-08:00,86.0
2018-01-12 13:14:59-08:00,86.27
2018-01-12 13:29:59-08:00,87.0
2018-01-12 13:44:59-08:00,87.0
2018-01-12 13:59:59-08:00,88.67
2018-01-12 14:14:59-08:00,90.93
2018-01-12 14:29:59-08:00,92.0
2018-01-12 14:44:59-08:00,92.4
2018-01-12 14:59:59-08:00,92.67
2018-01-12 15:14:59-08:00,92.6
2018-01-12 15:29:59-08:00,92.47
2018-01-12 15:44:59-08:00,92.93
2018-01-12 15:59:59-08:00,93.6
2018-01-12 16:14:59-08:00,94.53
2018-01-12 16:29:59-08:00,93.07
2018-01-12 16:44:59-08:00,92.93
2018-01-12 16:59:59-08:00,92.73
2018-01-12 17:14:59-08:00,93.33
2018-01-12 17:29:59-08:00,95.27
2018-01-12 17:44:59-08:00,95.27
2018-01-12 17:59:59-08:00,94.87
2018-01-12 18:14:59-08:00,76.27
2018-01-12 18:29:59-08:00,42.53
2018-01-12 18:44:59-08:00,36.13
2018-01-12 18:59:59-08:00,35.8
2018-01-12 19:14:59-08:00,32.93
2018-01-12 19:29:59-08:00,25.2
2018-01-12 19:44:59-08:00,24.0
2018-01-12 19:59:59-08:00,24.4
2018-01-12 20:14:59-08:00,22.47
2018-01-12 20:29:59-08:00,19.07
2018-01-12 20:44:59-08:00,19.0
2018-01-12 20:59:59-08:00,20.87
2018-01-12 21:14:59-08:00,23.6
2018-01-12 21:29:59-08:00,23.73
2018-01-12 21:44:59-08:00,21.73
2018-01-12 21:59:59-08:00,19.6
2018-01-12 22:14:59-08:00,19.4
2018-01-12 22:29:59-08:00,22.8
2018-01-12 22:44:59-08:00,24.07
2018-01-12 22:59:59-08:00,24.93
2018-01-12 23:14:59-08:00,24.0
2018-01-12 23:29:59-08:00,24.73
2018-01-12 23:44:59-08:00,24.53
2018-01-12 23:59:59-08:00,23.33
2018-01-13 00:14:59-08:00,20.2
2018-01-13 00:29:59-08:00,19.0
2018-01-13 00:44:59-08:00,19.33
2018-01-13 00:59:59-08:00,19.67
2018-01-13 01:14:59-08:00,19.53
2018-01-13 01:29:59-08:00,19.0
2018-01-13 01:44:59-08:00,19.6
2018-01-13 01:59:59-08:00,20.0
2018-01-13 02:14:59-08:00,20.0
2018-01-13 02:29:59-08:00,20.0
2018-01-13 02:44:59-08:00,20.0
2018-01-13 02:59:59-08:00,20.0
2018-01-13 03:14:59-08:00,20.0
2018-01-13 03:29:59-08:00,20.0
2018-01-13 03:44:59-08:00,20.0
2018-01-13 03:59:59-08:00,20.0
2018-01-13 04:14:59-08:00,30.4
2018-01-13 04:29:59-08:00,47.73
2018-01-13 04:44:59-08:00,48.0
2018-01-13 04:59:59-08:00,48.53
2018-01-13 05:14:59-08:00,49.0
2018-01-13 05:29:59-08:00,48.07
2018-01-13 05:44:59-08:00,48.0
2018-01-13 05:59:59-08:00,48.93
2018-01-13 06:14:59-08:00,49.0
2018-01-13 06:29:59-08:00,48.2
2018-01-13 06:44:59-08:00,48.6
2018-01-13 06:59:59-08:00,48.13
2018-01-13 07:14:59-08:00,35.4
2018-01-13 07:29:59-08:00,16.6
2018-01-13 07:44:59-08:00,19.93
2018-01-13 07:59:59-08:00,24.73
2018-01-13 08:14:59-08:00,24.0
2018-01-13 08:29:59-08:00,25.07
2018-01-13 08:44:59-08:00,28.27
2018-01-13 08:59:59-08:00,29.0
2018-01-13 09:14:59-08:00,29.0
2018-01-13 09:29:59-08:00,29.0
2018-01-13 09:44:59-08:00,29.0
2018-01-13 09:59:59-08:00,29.0
2018-01-13 10:14:59-08:00,29.0
2018-01-13 10:29:59-08:00,31.2
2018-01-13 10:44:59-08:00,46.67
2018-01-13 10:59:59-08:00,63.13
2018-01-13 11:14:59-08:00,64.73
2018-01-13 11:29:59-08:00,64.0
2018-01-13 11:44:59-08:00,60.13
2018-01-13 11:59:59-08:00,54.8
2018-01-13 12:14:59-08:00,54.0
2018-01-13 12:29:59-08:00,54.0
2018-01-13 12:44:59-08:00,54.0
2018-01-13 12:59:59-08:00,54.0
2018-01-13 13:14:59-08:00,54.13
2018-01-13 13:29:59-08:00,55.93
2018-01-13 13:44:59-08:00,54.2
2018-01-13 13:59:59-08:00,54.0
2018-01-13 14:14:59-08:00,54.73
2018-01-13 14:29:59-08:00,54.73
2018-01-13 14:44:59-08:00,54.0
2018-01-13 14:59:59-08:00,54.93
2018-01-13 15:14:59-08:00,54.87
2018-01-13 15:29:59-08:00,54.0
2018-01-13 15:44:59-08:00,54.0
2018-01-13 15:59:59-08:00,54.07
2018-01-13 16:14:59-08:00,55.0
2018-01-13 16:29:59-08:00,54.13
2018-01-13 16:44:59-08:00,52.73
2018-01-13 16:59:59-08:00,50.2
2018-01-13 17:14:59-08:00,52.13
2018-01-13 17:29:59-08:00,53.0
2018-01-13 17:44:59-08:00,53.4
2018-01-13 17:59:59-08:00,53.4
2018-01-13 18:14:59-08:00,52.87
2018-01-13 18:29:59-08:00,40.8
2018-01-13 18:44:59-08:00,33.0
2018-01-13 18:59:59-08:00,33.0
2018-01-13 19:14:59-08:00,33.0
2018-01-13 19:29:59-08:00,33.0
2018-01-13 19:44:59-08:00,33.53
2018-01-13 19:59:59-08:00,33.0
2018-01-13 20:14:59-08:00,33.0
2018-01-13 20:29:59-08:00,32.93
2018-01-13 20:44:59-08:00,27.47
2018-01-13 20:59:59-08:00,20.67
2018-01-13 21:14:59-08:00,20.0
2018-01-13 21:29:59-08:00,20.0
2018-01-13 21:44:59-08:00,20.0
2018-01-13 21:59:59-08:00,20.0
2018-01-13 22:14:59-08:00,20.0
2018-01-13 22:29:59-08:00,20.0
2018-01-13 22:44:59-08:00,20.0
2018-01-13 22:59:59-08:00,20.0
2018-01-13 23:14:59-08:00,20.13
2018-01-13 23:29:59-08:00,20.87
2018-01-13 23:44:59-08:00,20.0
2018-01-13 23:59:59-08:00,20.0
2018-01-14 00:14:59-08:00,20.0
2018-01-14 00:29:59-08:00,20.0
2018-01-14 00:44:59-08:00,20.0
2018-01-14 00:59:59-08:00,20.0
2018-01-14 01:14:59-08:00,20.0
2018-01-14 01:29:59-08:00,20.0
2018-01-14 01:44:59-08:00,20.0
2018-01-14 01:59:59-08:00,20.0
2018-01-14 02:14:59-08:00,20.0
2018-01-14 02:29:59-08:00,20.0
2018-01-14 02:44:59-08:00,20.0
2018-01-14 02:59:59-08:00,20.0
2018-01-14 03:14:59-08:00,20.0
2018-01-14 03:29:59-08:00,20.0
2018-01-14 03:44:59-08:00,20.0
2018-01-14 03:59:59-08:00,20.0
2018-01-14 04:14:59-08:00,30.4
2018-01-14 04:29:59-08:00,48.0
2018-01-14 04:44:59-08:00,49.0
2018-01-14 04:59:59-08:00,49.0
2018-01-14 05:14:59-08:00,48.6
2018-01-14 05:29:59-08:00,48.0
2018-01-14 05:44:59-08:00,48.87
2018-01-14 05:59:59-08:00,49.0
2018-01-14 06:14:59-08:00,49.0
2018-01-14 06:29:59-08:00,48.53
2018-01-14 06:44:59-08:00,48.53
2018-01-14 06:59:59-08:00,49.0
2018-01-14 07:14:59-08:00,35.87
2018-01-14 07:29:59-08:00,16.33
2018-01-14 07:44:59-08:00,16.0
2018-01-14 07:59:59-08:00,16.0
2018-01-14 08:14:59-08:00,16.13
2018-01-14 08:29:59-08:00,16.0
2018-01-14 08:44:59-08:00,16.0
2018-01-14 08:59:59-08:00,16.0
2018-01-14 09:14:59-08:00,16.0
2018-01-14 09:29:59-08:00,16.33
2018-01-14 09:44:59-08:00,16.8
2018-01-14 09:59:59-08:00,16.0
2018-01-14 10:14:59-08:00,16.73
2018-01-14 10:29:59-08:00,17.0
2018-01-14 10:44:59-08:00,17.2
2018-01-14 10:59:59-08:00,26.93
2018-01-14 11:14:59-08:00,45.27
2018-01-14 11:29:59-08:00,50.0
2018-01-14 11:44:59-08:00,50.0
2018-01-14 11:59:59-08:00,50.0
2018-01-14 12:14:59-08:00,50.0
2018-01-14 12:29:59-08:00,50.0
2018-01-14 12:44:59-08:00,49.87
2018-01-14 12:59:59-08:00,50.0
2018-01-14 13:14:59-08:00,50.0
2018-01-14 13:29:59-08:00,50.0
2018-01-14 13:44:59-08:00,49.0
2018-01-14 13:59:59-08:00,49.8
2018-01-14 14:14:59-08:00,50.13
2018-01-14 14:29:59-08:00,50.07
2018-01-14 14:44:59-08:00,49.8
2018-01-14 14:59:59-08:00,50.0
2018-01-14 15:14:59-08:00,50.0
2018-01-14 15:29:59-08:00,50.4
2018-01-14 15:44:59-08:00,50.6
2018-01-14 15:59:59-08:00,50.13
2018-01-14 16:14:59-08:00,49.93
2018-01-14 16:29:59-08:00,50.0
2018-01-14 16:44:59-08:00,49.93
2018-01-14 16:59:59-08:00,50.0
2018-01-14 17:14:59-08:00,51.4
2018-01-14 17:29:59-08:00,53.2
2018-01-14 17:44:59-08:00,53.07
2018-01-14 17:59:59-08:00,53.0
2018-01-14 18:14:59-08:00,52.8
2018-01-14 18:29:59-08:00,40.73
2018-01-14 18:44:59-08:00,33.0
2018-01-14 18:59:59-08:00,33.0
2018-01-14 19:14:59-08:00,33.0
2018-01-14 19:29:59-08:00,33.0
2018-01-14 19:44:59-08:00,33.27
2018-01-14 19:59:59-08:00,33.0
2018-01-14 20:14:59-08:00,33.07
